video_url,title,location,lat,lng,season,episode
https://www.youtube.com/watch?v=Mnn62q9kBW4,There's More To History Than Eras | Time Team Classic,,,,,
https://www.youtube.com/watch?v=6yTLCFnIS58,➤ Time Team's Top 3 LOST BATTLEFIELDS,,,,,
https://www.youtube.com/watch?v=rDtkq7jMcU8,Cracking Westminster Abbey | Time Team Classic,,,,,
https://www.youtube.com/watch?v=dg4hj1faFBY,➤Time Team's Top 3 VILLA HUNTS,,,,,
https://www.youtube.com/watch?v=Wl6DleFRCDo,Monastery Misbehaviour | Time Team Classic,,,,,
https://www.youtube.com/watch?v=uPMM-UK-rBU,➤ Time Team's Top 3 UNCOVERED CHURCHES,,,,,
https://www.youtube.com/watch?v=C4RxlmWamLs,Returning The Lord's Court to Portskewett | Time Team Classic,,,,,
https://www.youtube.com/watch?v=6i4jJ1SxeXw,➤Time Team's Top 3 Hardest ROMAN Digs,,,,,
https://www.youtube.com/watch?v=2jdfM191FlQ,John Gater Takes a Mud Bath | Time Team Classics,,,,,
https://www.youtube.com/watch?v=nuRsOGJ-_is,➤Time Team's Top 3 ROYAL Digs,,,,,
https://www.youtube.com/watch?v=0Ke6eVFl6Rs,➤ Time Team's Top 3 SCOTTISH Digs,,,,,
https://www.youtube.com/watch?v=VlF6kpP7XmY,Phil's Pony Ride | Time Team Classic,,,,,
https://www.youtube.com/watch?v=9YkPGE1kJM0,➤ Time Team's Top 3 FARM YARD Digs,,,,,
https://www.youtube.com/watch?v=AabI5vmumF8,Fake Nazi Medals | Time Team Classic,,,,,
https://www.youtube.com/watch?v=SsfE6pJLf0A,➤ Time Team's Top 3 WILDEST THEORIES,,,,,
https://www.youtube.com/watch?v=QKn8-R_yO4Q,Matt's New Calling... | Time Team Classic,,,,,
https://www.youtube.com/watch?v=bDYn-E9qwNU,➤ Time Team's Top 3 BURIAL GROUNDS,,,,,
https://www.youtube.com/watch?v=-kvcL6h0OLk,A Total Tree Tease | Time Team Classic,,,,,
https://www.youtube.com/watch?v=Ydu3EhdtkUw,Reacting to 1994 Time Team! | Time Team Classic,,,,,
https://www.youtube.com/watch?v=xzHb929F7Rg,➤ Time Team's Top 3 MAGNIFICENT MANORS,,,,,
https://www.youtube.com/watch?v=OYSAE8pcGPI,Don't Get In The Kiln! | Time Team Classic,,,,,
https://www.youtube.com/watch?v=DkoTAOnACOI,➤ Time Team's Top 3 AQUATIC DIGS! 🌊,,,,,
https://www.youtube.com/watch?v=bAKEyOFNu3E,A Kapital Landmark | Time Team Classic,,,,,
https://www.youtube.com/watch?v=niCjSLVDaN8,➤ Time Team's Top 3 MILL MYSTERIES,,,,,
https://www.youtube.com/watch?v=mrPTVyFH4KI,The War Crimes of Hopton Castle | Time Team Classic,,,,,
https://www.youtube.com/watch?v=tDZPXqDkUnw,A Familiar Face | Time Team Classic,,,,,
https://www.youtube.com/watch?v=oPGQYv5CYio,Phil VS The Elements | Time Team Classic,,,,,
https://www.youtube.com/watch?v=jnVanukzYcw,Phil's Fixated on Flint | Time Team Classics,,,,,
https://www.youtube.com/watch?v=49L1mgJKBAg,➤ Time Team's Top 3 BACKYARD FINDS,,,,,
https://www.youtube.com/watch?v=bjf2c4PrPpc,Overthrowing A King | Time Team Classic,,,,,
https://www.youtube.com/watch?v=RrbEksnoqWQ,Permission To Dig?! | Time Team Classic,,,,,
https://www.youtube.com/watch?v=9W-rpOyszrA,➤ Time Team's Top 3 SAXON Digs,,,,,
https://www.youtube.com/watch?v=22D2LdTwxcE,Convincing Tony the Skeptic | Time Team Classic,,,,,
https://www.youtube.com/watch?v=o3Zf17FfC8s,Unwrapping The Perfect Site! | Time Team Classic,,,,,
https://www.youtube.com/watch?v=8HswE81JOQQ,➤ Time Team's Top 3 HARDEST Digs,,,,,
https://www.youtube.com/watch?v=eMP1AA-0gV0,Joining The Ship Wreckages? | Time Team Classic,,,,,
https://www.youtube.com/watch?v=6kiHjHO_Vek,The Normans From Above | Time Team Classic,,,,,
https://www.youtube.com/watch?v=plChG9IX4Zc,➤ Time Team's Top 3 CASTLES,,,,,
https://www.youtube.com/watch?v=ZSv66Bk2RMk,The Lost Castle | Time Team Classic,,,,,
https://www.youtube.com/watch?v=1Pn_DAFrmR4,Not a Single Find...? | Time Team Classics,,,,,
https://www.youtube.com/watch?v=bqKIX9DJ4dE,The Pottery Puzzle | Time Team Classic,,,,,
https://www.youtube.com/watch?v=-p4gM3JaEoQ,➤ Time Team's Top 3 ONGOING MYSTERIES,,,,,
https://www.youtube.com/watch?v=shZGkSQBybA,The Next Generation of Archaeologists | Time Team Classic,,,,,
https://www.youtube.com/watch?v=YY_QHRLzGuY,Bringing Back The Broch | Time Team Classic,,,,,
https://www.youtube.com/watch?v=CsmF3p4jVV0,A Golden Find | Time Team Classic,,,,,
https://www.youtube.com/watch?v=A5aA_AWKav8,➤ Time Team's Top 3 FORTS,,,,,
https://www.youtube.com/watch?v=bjMvffCFI7o,Drama In The Ditch | Time Team Classic,,,,,
https://www.youtube.com/watch?v=oKA-B80Fhq4,➤ Time Team's Top 3 ROMAN Digs,,,,,
https://www.youtube.com/watch?v=fAJx6THrxOU,The Mysterious Manor | Time Team Classic,,,,,
https://www.youtube.com/watch?v=UOT4xCQxLho,➤ Time Team's Top 3 WELSH Digs,,,,,
https://www.youtube.com/watch?v=6MWf_bKuJ9s,Jesus In Cornwall? | Time Team Classic,,,,,
https://www.youtube.com/watch?v=T_t_CxxM0Ho,The Tragic Burials | Time Team Classic,,,,,
https://www.youtube.com/watch?v=2KaUVQQbJg0,➤ Time Team's Top 3 BIGGEST Digs,,,,,
https://www.youtube.com/watch?v=dJLjNqKNyLQ,The Prehistoric E.T. Stone | Time Team Classic,,,,,
https://www.youtube.com/watch?v=19qTwU_XKPA,Time Team's Dig Watch returns this September | Time Team,,,,,
https://www.youtube.com/watch?v=5DV-k7BiC_U,Hitler’s Island Fortress (Full Episode) | S18 EP4 | Time Team (Jersey),Jersey,,,18,4
https://www.youtube.com/watch?v=CE31W05fhh4,A message from Helen Geake | TIME TEAM,,,,,
https://www.youtube.com/watch?v=lEgEc6OCncs,"Under the Gravestones (Full Episode) | S18 EP6 | Time Team (Castor, Cambridgeshire)","Castor, Cambridgeshire",,,18,6
https://www.youtube.com/watch?v=Etfc-Um0Re0,"House of the White Queen (Full Episode) | S18 EP7 | Time Team (Groby, Leicestershire)","Groby, Leicestershire",,,18,7
https://www.youtube.com/watch?v=I_b5H4TaM7Q,"Furnace in the Forest (Full Episode) | S18 EP5 | Time Team (Derwentcote, County Durham)","Derwentcote, County Durham",,,18,5
https://www.youtube.com/watch?v=bJl3p2Zoi70,"Search for the Domesday Mill (Full Episode) | S18 EP10 | Time Team (Buck Mill, Somerset)","Buck Mill, Somerset",,,18,10
https://www.youtube.com/watch?v=hJQrwpEMMNM,3 NEW DIGS in 2022? | SUPPORT TIME TEAM,,,,,
https://www.youtube.com/watch?v=_-sD-A2_d7s,"Cannons and Castles (Full Episode) | S18 EP8 | Time Team (Orgueil, Jersey)","Orgueil, Jersey",,,18,8
https://www.youtube.com/watch?v=sn0zrbDsKfk,"Romans on the Range (Full Episode) | S18 EP3 | Time Team (High Ham, Somerset)","High Ham, Somerset",,,18,3
https://www.youtube.com/watch?v=ek_PKCDx-pM,"Mystery of the Manor Moat (Full Episode) | S18 EP9 | Time Team (Llancaiach, South Wales)","Llancaiach, South Wales",,,18,9
https://www.youtube.com/watch?v=WfDS68UqL00,"‘Reservoir Rituals’ (Tottiford, Devon) | Series 18 Episode 1 | Time Team","Tottiford, Devon",,,18,1
https://www.youtube.com/watch?v=Olmq4KOXaMA,"Saxon Death, Saxon Gold (Full Episode) | S18 EP2 | Time Team (West Langton, Leicestershire)","West Langton, Leicestershire",,,18,2
https://www.youtube.com/watch?v=Sa_5NcE7H2o,Where To Watch Brand New Time Team Episodes,,,,,
https://www.youtube.com/watch?v=L0ace87QKy8,TIME TEAM NEW EPISODES | Official Trailer,,,,,
https://www.youtube.com/watch?v=M6DXN8NVpGM,"TIME TEAM 2022 UPDATE: New episodes, more digs and more Classics",,,,,
https://www.youtube.com/watch?v=oJiH35-tFjE,The Massacre in the Cellar (Full Episode) | S17 EP5 | Time Team (Hopton Castle),Hopton Castle,,,17,5
https://www.youtube.com/watch?v=zf6NFWMLpDE,Potted History (Full Episode) | S17 EP6 | Time Team (Mildenhall),Mildenhall,,,17,6
https://www.youtube.com/watch?v=SttjCzjJ8VA,In the Halls of a Saxon King (Full Episode) | S17 EP4 | Time Team (Sutton Courtenay),Sutton Courtenay,,,17,4
https://www.youtube.com/watch?v=qConIWslb64,There's a Villa Here Somewhere (Full Episode) | S17 EP11 | Time Team (Litlington),Litlington,,,17,11
https://www.youtube.com/watch?v=MOfBfQ_zC7k,Governor's Green (Full Episode) | S17 EP9 | Time Team (Portsmouth),Portsmouth,,,17,9
https://www.youtube.com/watch?v=9FiJljAhdpo,Something for the Weekend (Full Episode) | S17 EP8 | Time Team (Tregruk Castle),Tregruk Castle,,,17,8
https://www.youtube.com/watch?v=51kClNdpmCc,"A Saintly Site (Full Episode) | S17 EP2 | Time Team (Isle of Mull, Inner Hebrides)","Isle of Mull, Inner Hebrides",,,17,2
https://www.youtube.com/watch?v=gwZ4NU0wLYY,"Corridors of Power (Full Episode) | S17 EP1 | Time Team (Westminster Abbey, London)","Westminster Abbey, London",,,17,1
https://www.youtube.com/watch?v=lo__tNh-Dik,"Commanding Heights (Full Episode) | S17 EP12 | Time Team (Dinmore Hill, Herefordshire)","Dinmore Hill, Herefordshire",,,17,12
https://www.youtube.com/watch?v=mpyaqTRqBTc,"Rooting for the Romans (Full Episode) | S18 EP11 | Time Team (Purlieus Wood, Cambridgeshire)","Purlieus Wood, Cambridgeshire",,,18,11
https://www.youtube.com/watch?v=JEKhRYDpWFk,"Priory Engagement (Full Episode) | S17 EP10 | Time Team (Burford, Oxfordshire)","Burford, Oxfordshire",,,17,10
https://www.youtube.com/watch?v=acEsAeMXtig,Bridge Over The River Tees (Full Episode) | S17 EP3 | Time Team (Piercebridge),Piercebridge,,,17,3
https://www.youtube.com/watch?v=X-I_c2RrEr0,"Birthplace of the Confessor (Full Episode) | S13 EP10 | Time Team (Islip, Oxfordshire)","Islip, Oxfordshire",,,13,10
https://www.youtube.com/watch?v=bTlIv2Taz1o,Rubble At The Mill (Full Episode) | S13 EP3 | Time Team (Manchester),Manchester,,,13,3
https://www.youtube.com/watch?v=-sfy7rGABKM,"The Domesday Mill (Full Episode) | S14 EP9 | Time Team (Dotton, Devon)","Dotton, Devon",,,14,9
https://www.youtube.com/watch?v=A7sjBnH6eFQ,Animal Farm (Full Episode) | S12 EP13 | Time Team (Hanslope),Hanslope,,,12,13
https://www.youtube.com/watch?v=NOSAMIwvBok,Going Upmarket With The Romans (Full Episode) | S12 EP7 | Time Team (Standish),Standish,,,12,7
https://www.youtube.com/watch?v=6zYeKiKo3o8,"Hermit Harbour (Full Episode) | S16 EP9 | Time Team (Looe Island, Cornwall)","Looe Island, Cornwall",,,16,9
https://www.youtube.com/watch?v=q7EYftxEl1E,"Fighting on the Frontier (Full Episode) | S12 EP4 | Time Team (Drumlanrig, Dumfries & Galloway)","Drumlanrig, Dumfries & Galloway",,,12,4
https://www.youtube.com/watch?v=I8GMCIHl5W0,"The Monastery and the Mansion (Full Episode) | S12 EP2 | Time Team (Nether Poppleton, Yorkshire)","Nether Poppleton, Yorkshire",,,12,2
https://www.youtube.com/watch?v=-qCU5eSzSMc,"More Time Team Classics, New Dig Updates And Special Offers",,,,,
https://www.youtube.com/watch?v=VwGigW6DH5E,TIME TEAM RETURNS – NEW DIGS AND TEAM,,,,,
https://www.youtube.com/watch?v=vSpow0idVKM,In Search of Henry V's Flagship (Full Episode) | S12 EP6 | Time Team (Bursledon),Bursledon,,,12,6
https://www.youtube.com/watch?v=Pj-tPz5LnWM,Keeping Up With The Georgians (Full Episode) | S15 EP7 | Time Team (Somerset),Somerset,,,15,7
https://www.youtube.com/watch?v=A70ExrIWQ0c,The First Tudor Palace (Full Episode) | S13 EP4 | Time Team (Esher),Esher,,,13,4
https://www.youtube.com/watch?v=myVh270TADw,"School Diggers (Full Episode) | S14 EP3 | Time Team (Hooke Court, Dorset)","Hooke Court, Dorset",,,14,3
https://www.youtube.com/watch?v=HGG27k7pTO4,In the Shadow of the Tor (Full Episode) | S14 EP13 | Time Team (Bodmin Moor),Bodmin Moor,,,14,13
https://www.youtube.com/watch?v=e49Z5Lnvz20,Castle in the Round (Full Episode) | S13 EP8 | Time Team (Queenborough),Queenborough,,,13,8
https://www.youtube.com/watch?v=oEs_us18fZU,Bodies In The Shed (Full Episode) | S13 EP1 | Time Team (Glendon),Glendon,,,13,1
https://www.youtube.com/watch?v=jUydo57HKh4,"Picts And Hermits (Full Episode) | S12 EP8 | Time Team (Wemyss, Fife)","Wemyss, Fife",,,12,8
https://www.youtube.com/watch?v=OubmpRSxV1g,The Taxman's Tavern: Roman Mansion (Full Episode) | S13 EP12 | Time Team (Alfoldean),Alfoldean,,,13,12
https://www.youtube.com/watch?v=URrI3Y1kVEM,Gold In The Moat (Full Episode) | S15 EP1 | Time Team (Codnor Castle),Codnor Castle,,,15,1
https://www.youtube.com/watch?v=xm54srcoLis,"The Boat on the Rhine (Full Episode) | S13 EP5 | Time Team (Utrecht,Netherlands)","Utrecht,Netherlands",,,13,5
https://www.youtube.com/watch?v=7G27TLrozSI,The Druids' Last Stand (Full Episode) | S14 EP4 | Time Team (Anglesey),Anglesey,,,14,4
https://www.youtube.com/watch?v=g3EaK0S4S8E,Time Team ASSEMBLE – We need YOU,,,,,
https://www.youtube.com/watch?v=w1NLaVHgVRQ,"Seven Buckets and a Buckle, Breamore, Hampshire | S09E13 | Time Team",,,,9,13
https://www.youtube.com/watch?v=aCm_P-h-sYI,"Bawsey St James, Norfolk | S06E11 | Time Team",,,,6,11
https://www.youtube.com/watch?v=rtqjGU4k4uE,"Saxons on the Edge (Full Episode) | S15 EP8 | Time Team (Stonton Wyville, Leicestershire)","Stonton Wyville, Leicestershire",,,15,8
https://www.youtube.com/watch?v=N8pK0ikTymM,"Court of the Kentish King (Full Episode) | S13 EP6 | Time Team (Eastry, Kent)","Eastry, Kent",,,13,6
https://www.youtube.com/watch?v=eqmAJzFe4X4,"Street of the Dead (Full Episode) | S15 EP2 | Time Team (Binchester, County Durham)","Binchester, County Durham",,,15,2
https://www.youtube.com/watch?v=DZTsAh2frfI,"A Port and Stilton (Full Episode) | S14 EP6 | Time Team (Stilton, Cambridgeshire)","Stilton, Cambridgeshire",,,14,6
https://www.youtube.com/watch?v=Lpl2i7CEe_o,"Mystery of the Ice Cream Villa (Full Episode) | S16 EP8 | Time Team (Yelnow Villa, Colworth)","Yelnow Villa, Colworth",,,16,8
https://www.youtube.com/watch?v=W2pdMNDgd88,DIG DEEPER WITH TIME TEAM OFFICIAL AND PATREON,,,,,
https://www.youtube.com/watch?v=8zr9alncef0,"There's No Place Like Rome (Full Episode) | S14 EP2 | Time Team (Blacklands, Somerset)","Blacklands, Somerset",,,14,2
https://www.youtube.com/watch?v=PC5U4uhESdg,The Manor That's Back to Front (Full Episode) | S12 EP1 | Time Team (Chenies Manor),Chenies Manor,,,12,1
https://www.youtube.com/watch?v=nL4sSh2V1E4,"The Abbey Habit (Full Episode) | S14 EP12 | Time Team (Poulton, Cheshire)","Poulton, Cheshire",,,14,12
https://www.youtube.com/watch?v=Tu4QAW1HZ0I,Tower Blocks and Togas (Full Episode) | S12 EP12 | Time Team (South Shields),South Shields,,,12,12
https://www.youtube.com/watch?v=GV1MMcr32X4,"5000 Tons of Stone (Full Episode) | S15 EP11 | Time Team (Hamsterley, County Durham)","Hamsterley, County Durham",,,15,11
https://www.youtube.com/watch?v=1NvMGhtq30E,"A Neolithic Cathedral? (Full Episode) | S12 EP5 | Time Team (Northborough, Peterborough)","Northborough, Peterborough",,,12,5
https://www.youtube.com/watch?v=hX5SHTWWbQE,"The Romans Recycle (Full Episode) | S15 EP12 | Time Team (Blackhills Farm & The Hollys, Wickenby)","Blackhills Farm & The Hollys, Wickenby",,,15,12
https://www.youtube.com/watch?v=syiVXUf911A,"Hunting King Harold (Full Episode) | S15 EP13 | Time Team (Portskewett, Wales)","Portskewett, Wales",,,15,13
https://www.youtube.com/watch?v=twjyPdElNAo,HELP US BRING TIME TEAM BACK,,,,,
https://www.youtube.com/watch?v=L6zBxQGWSGI,"Hero's Hill (Full Episode) | S16 EP3 | Time Team (Knockdhu, Co Antrim)","Knockdhu, Co Antrim",,,16,3
https://www.youtube.com/watch?v=Q3MbyQ9DwX0,"No Stone Unturned (Full Episode) | S14 EP8 | Time Team (Moss Brow Farm, Warburton)","Moss Brow Farm, Warburton",,,14,8
https://www.youtube.com/watch?v=gZ4Y6ziZGsY,"Norman Neighbours (Full Episode) | S12 EP11 | Time Team (Skipsea, Yorkshire)","Skipsea, Yorkshire",,,12,11
https://www.youtube.com/watch?v=NhuVXowS1iM,"Tale of Two Villages (Full Episode) | S14 EP7 | Time Team (Wicken, Northamptonshire)","Wicken, Northamptonshire",,,14,7
https://www.youtube.com/watch?v=olva4aMXLpg,"Early Bath (Full Episode) | S13 EP11 | Time Team (Ffrith, Flintshire)","Ffrith, Flintshire",,,13,11
https://www.youtube.com/watch?v=K20BfA6lf5k,"The Monk's Manor (Full Episode) | S13 EP7 | Time Team (Harrogate, Yorkshire)","Harrogate, Yorkshire",,,13,7
https://www.youtube.com/watch?v=CocVcfGJ_Lk,"Villas out of Molehills (Full Episode) | S13 EP2 | Time Team (Withington, Gloucestershire)","Withington, Gloucestershire",,,13,2
https://www.youtube.com/watch?v=vgRPeJWfjJk,"Skeletons in the Shed (Full Episode) | S16 EP13 | Time Team (Blythburgh, Suffolk)","Blythburgh, Suffolk",,,16,13
https://www.youtube.com/watch?v=xsjk2PxXac8,"The Puzzle of Picket's Farm (Full Episode) | S12 EP10 | Time Team (South Perrott, Dorset)","South Perrott, Dorset",,,12,10
https://www.youtube.com/watch?v=zdaEddnq1l0,"Scotch Broch (Full Episode) | S13 EP13 | Time Team (Wester Ross, Highlands)","Wester Ross, Highlands",,,13,13
https://www.youtube.com/watch?v=qz6qQS3LL8k,"From Constantinople to Cornwall (Full Episode) | S15 EP10 | Time Team (Padstow, Cornwall)","Padstow, Cornwall",,,15,10
https://www.youtube.com/watch?v=PjmIqXUCjgw,"Sussex Ups and Downs (Full Episode) | S13 EP9 | Time Team (Blackpatch, West Sussex)","Blackpatch, West Sussex",,,13,9
https://www.youtube.com/watch?v=kW3UQEDQ0zQ,"Finds on the Fairway (Full Episode) | S14 EP1 | Time Team (Speke Keeill, Isle of Man)","Speke Keeill, Isle of Man",,,14,1
https://www.youtube.com/watch?v=aJ98P549KFs,Lost Centuries at St Osyth (Full Episode) | S12 EP9 | Time Team (Essex),Essex,,,12,9
https://www.youtube.com/watch?v=kZEHXR4ED1s,"The Trouble with Temples (Full Episode) | S16 EP1 | Time Team (Friar’s Wash, Hertfordshire)","Friar’s Wash, Hertfordshire",,,16,1
https://www.youtube.com/watch?v=6bG2UUgWoRI,"The Lost City of Roxburgh, Scottish Borders | FULL EPISODE | Time Team",,,,,
https://www.youtube.com/watch?v=ixVIUQS0vho,"Roxburgh, Scottish Borders | Time Team",,,,,
https://www.youtube.com/watch?v=SEwEP9s7j9Q,"Roman Artefacts Found In South Perrott, Dorset | Time Team",,,,,
https://www.youtube.com/watch?v=hiNbeihp7qE,"Northborough, Peterborough | FULL EPISODE | Time Team",,,,,
https://www.youtube.com/watch?v=-s_LpbSlq50,"Northborough, Peterborough | Time Team",,,,,
https://www.youtube.com/watch?v=rOTfcPRyMDM,"Nether Poppleton's Monastery, Yorkshire | FULL EPISODE | Time Team",,,,,
https://www.youtube.com/watch?v=vE_SFeRftCc,"An Iron-Age Trading Centre, Green Island | FULL EPISODE | Time Team",,,,,
https://www.youtube.com/watch?v=sodkykQ5-Lc,"Reservoir Rituals (Full Episode) | S18 EP1 | Time Team (Tottiford Reservoir, Devon)","Tottiford Reservoir, Devon",,,18,1
https://www.youtube.com/watch?v=XmzdL7A5jac,The Guerilla Base of the King | Time Team,,,,,
https://www.youtube.com/watch?v=0fYODmj8B3w,King Cnut's Manor | FULL EPISODE | Time Team,,,,,
https://www.youtube.com/watch?v=PYIL5Bx6wk0,King Cnut's Manor In Nassington | Time Team,,,,,
https://www.youtube.com/watch?v=F2h72oL5ucM,"Visiting ""Castle Hill"" In Somerset | FULL EPISODE | Time Team",,,,,
https://www.youtube.com/watch?v=2zhm0JI-y5M,"Time Team Visits ""Castle Hill"" In Somerset | Time Team",,,,,
https://www.youtube.com/watch?v=cKFCuWfL8Yo,The Royal Crescent in Bath | FULL EPISODE | Time Team,,,,,
https://www.youtube.com/watch?v=ZlMGhja0ZLQ,The Wreck of the Spanish Armada | Time Team,,,,,
https://www.youtube.com/watch?v=h1glHVjudPY,All About Westminster Abbey | FULL EPISODE | Time Team,,,,,
https://www.youtube.com/watch?v=fbjnzTjBP58,The Roman Town Durobrivae | Time Team,,,,,
https://www.youtube.com/watch?v=KlOoahV3XcY,Leper Hospital In Winchester | FULL EPISODE | Time Team,,,,,
https://www.youtube.com/watch?v=8ScF0liFms0,The First Road Built Into London By The Romans | Time Team,,,,,
https://www.youtube.com/watch?v=zCMDRDIuFmI,Roman Ruins In Greenwich Park | FULL EPISODE | Time Team,,,,,
https://www.youtube.com/watch?v=vZPxFwCC--Q,Settlement Of Roman Buildings In Cambridgeshire | Time Team,,,,,
https://www.youtube.com/watch?v=RERCxQkEVNQ,A Forgotten Roman Road In Cheshunt | FULL EPISODE | Time Team,,,,,
https://www.youtube.com/watch?v=cXGBzdPscWE,An Enigmatic Ancient Coin Collection | Time Team,,,,,
https://www.youtube.com/watch?v=6D8yreKToYQ,In The Hall Of A Saxon King | FULL EPISODE | Time Team,,,,,
https://www.youtube.com/watch?v=gG84_av8YDI,In Search of A Roman Praetorium | Time Team,,,,,
https://www.youtube.com/watch?v=faGxoJkvoBg,One Of The Biggest Castles Ever Built In Britain | FULL EPISODE | Time Team,,,,,
https://www.youtube.com/watch?v=mInuesqb6e4,Back To Turkdean: Revisiting One Of Britain's Largest Roman Sites | Time Team,,,,,
https://www.youtube.com/watch?v=2cS67r6G1xk,Replicating A Roman Brooch Using Ancient Technology | Time Team,,,,,
https://www.youtube.com/watch?v=jYU8hTPyiFU,An Incredible Discovery In Turkdean I Time Team,,,,,
https://www.youtube.com/watch?v=EfHOUhlkeNI,Finding Of Ancient Sword Sparks Mystery | Time Team,,,,,
https://www.youtube.com/watch?v=SaLGhyRnJnE,The Bone Cave | FULL EPISODE | Time Team,,,,,
https://www.youtube.com/watch?v=V3ggnTTtxrM,Prison Life During The Victorian Era | Time Team,,,,,
https://www.youtube.com/watch?v=dyKVa3qMohA,The Lost Viaduct | FULL EPISODE | Time Team,,,,,
https://www.youtube.com/watch?v=WV0DQoXSRc4,13th Century Pilgrims In England | Time Team,,,,,
